target_label,target_mz,window_ppm,setting,g_bin,g_lo,g_hi,g_center,n_total,n_good,p_success,median_success_ppm,mad_success_ppm,frac_tail3
T12,816.35,30.0,ModeA_points,0,0.0,0.009073354318174024,0.004536677159087012,8,0,0.0,,,0.0
T12,816.35,30.0,ModeB_points,0,0.0,0.009073354318174024,0.004536677159087012,8,0,0.0,,,0.0
T12,816.35,30.0,ModeA_points,1,0.009706518236403875,0.0670506107371015,0.03837856448675269,8,1,0.125,0.6084397296697968,0.0,0.0
T12,816.35,30.0,ModeB_points,1,0.009706518236403875,0.0670506107371015,0.03837856448675269,12,0,0.0,,,0.0
T12,816.35,30.0,ModeA_points,2,0.06747199444471903,0.09579964422153776,0.0816358193331284,16,10,0.625,-1.0635237794069838,1.3432911848652398,0.0
T12,816.35,30.0,ModeB_points,2,0.06747199444471903,0.09579964422153776,0.0816358193331284,8,6,0.75,-0.1529434262332081,0.8933552960002267,0.0
T12,816.35,30.0,ModeA_points,3,0.09595598973828504,0.11407207354758034,0.10501403164293269,10,5,0.5,0.43265691842586884,1.8617561118797963,0.0
T12,816.35,30.0,ModeB_points,3,0.09595598973828504,0.11407207354758034,0.10501403164293269,8,6,0.75,-0.3533205152832233,0.6000649351675205,0.0
T12,816.35,30.0,ModeA_points,4,0.11436362903002245,0.13421207697912105,0.12428785300457175,8,6,0.75,-0.9648051373093813,0.8380953456455903,0.0
T12,816.35,30.0,ModeB_points,4,0.11436362903002245,0.13421207697912105,0.12428785300457175,26,10,0.38461538461538464,-0.380703465962442,1.1105183162724774,0.0
T12,816.35,30.0,ModeA_points,5,0.13424649944152856,0.14409152666373679,0.13916901305263268,8,6,0.75,-0.7642713997343187,0.9043891365938557,0.0
T12,816.35,30.0,ModeB_points,5,0.13424649944152856,0.14409152666373679,0.13916901305263268,30,17,0.5666666666666667,-0.44409506711393165,1.7540395724713176,0.0
T12,816.35,30.0,ModeA_points,6,0.14464668789571283,0.15820180894333458,0.1514242484195237,8,3,0.375,-0.406570527197224,1.928674067073989,0.0
T12,816.35,30.0,ModeB_points,6,0.14464668789571283,0.15820180894333458,0.1514242484195237,36,14,0.3888888888888889,-0.14169235824685256,1.8937929883570772,0.0
T12,816.35,30.0,ModeA_points,7,0.15887723277031496,1.0,0.5794386163851575,242,166,0.6859504132231405,-0.2523969771644886,1.2827838540875542,0.0
T12,816.35,30.0,ModeB_points,7,0.15887723277031496,1.0,0.5794386163851575,186,110,0.5913978494623656,-0.3269753779338984,1.5070133987951242,0.0
